url
https://www.sciencemag.org/news/2019/02/spud-s-you-breeding-revolution-could-unleash-potential-potato
https://www.niwa.co.nz/education-and-training/schools/students/layers
https://www.britannica.com/science/atmosphere
http://www.astronoo.com/en/orbits-solar-system.html
https://www.nasa.gov/feature/goddard/2018/preparing-for-discovery-with-nasas-parker-solar-probe
https://www.sciencemag.org/news/2019/02/pills-armed-tiny-needles-could-inject-insulin-other-important-meds-directly-stomach
https://blogs.nasa.gov/parkersolarprobe/2019/01/28/all-systems-go-as-parker-solar-probe-begins-second-sun-orbit/
https://www.sciencemag.org/news/2019/02/vast-chemical-library-could-yield-trove-new-medicines
https://solarsystem.nasa.gov/solar-system/sun/overview/
https://www.space.com/56-our-solar-system-facts-formation-and-discovery.html
https://www.sciencemag.org/news/2019/02/violence-and-insecurity-threaten-mexican-telescopes
https://nineplanets.org/overview.html
https://www.sciencemag.org/news/2019/02/how-hivaids-ended-trump-s-state-union-speech
https://www.popsci.com/esa-rover-rosalind-franklin
https://solarsystem.nasa.gov/news/775/to-ultima-and-beyond-our-solar-systems-small-worlds/
https://www.nasa.gov/audience/forstudents/5-8/features/nasa-knows/what-is-jupiter-58.html
https://www.factmonster.com/dk/encyclopedia/nature/life-earth
https://www.livescience.com/39232-facts-about-mercury.html
https://www.britannica.com/science/mercury-chemical-element
https://www.universetoday.com/13943/mercury/
https://marsed.asu.edu/mep/atmosphere
https://science.howstuffworks.com/mars5.htm
https://science.howstuffworks.com/saturns-rings-blip-in-time.htm
https://nineplanets.org/venus.html
https://astronomynow.com/2018/12/26/saturn-might-lose-its-rings-much-sooner-than-expected/
https://nineplanets.org/uranus.html
https://science.howstuffworks.com/moon.htm
https://www.forbes.com/sites/startswithabang/2018/01/19/what-would-you-see-as-you-fell-into-a-black-hole/#6ef970198583
https://nineplanets.org/luna.html
https://www.biography.com/people/john-dalton-9265201
http://www.pas.rochester.edu/~blackman/ast104/newton3laws16.html
https://www.yourgenome.org/facts/what-is-dna
https://www.medicalnewstoday.com/articles/319818.php
https://www.medicalnewstoday.com/articles/321245.php?sr
https://blissair.com/what-is-pm-2-5.htm
https://www.health.ny.gov/environmental/indoors/air/pmq_a.htm
https://www.thoughtco.com/definition-of-volume-in-chemistry-604686
https://www.thoughtco.com/find-volume-in-a-test-tube-4071960
https://www.thoughtco.com/chemistry-vocabulary-terms-you-should-know-604345
https://www.livescience.com/45986-what-is-chemistry.html
https://www.thoughtco.com/definition-of-equivalence-point-605101
https://www.thoughtco.com/definition-of-weak-acid-604687
https://www.thoughtco.com/definition-of-solubility-604649
